repository,notebook_path_or_name,error_type,error_message,python_version,repository_id
synbiouc/spatialoscillator,Analysis/Radial_avg_fluo.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,277
synbiouc/spatialoscillator,Analysis/jpg_to_video.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,277
synbiouc/spatialoscillator,Analysis/pickle_to_csv_Growth.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.8.3,277
synbiouc/spatialoscillator,Analysis/update_pickles_massive.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,277
synbiouc/spatialoscillator,Analysis/video.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,277
sys-bio/tellurium,examples/notebooks/core/plot2DParameterScan.ipynb,ImportError,ImportError,3.6.2,1648
sysbio-curie/ClinTrajan,ClinTrajan_tutorial.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.5,525
sysbio-curie/ClinTrajan,QI_Diabetis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.5,525
sysbio-curie/ICD,ICD_extend.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,197
sysbio-curie/ICD,ICD_phenomenological.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.7,197
sysbio-curie/ICI,Supp_mat_jupyter_notebook_Exp_validation.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,156
sysbio-curie/ICI,Supp_mat_jupyter_notebook_model_analysis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,156
tanghaibao/goatools,notebooks/goea_nbt3102_group_results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,1607
tatonetti-lab/complementcovid,ntbks/Analysis. CPH Both Outcomes (on stored data).ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/Analysis. Mortality rate of intubation and intubation rate of fatal cases.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/Data Setup (post apr22 version).ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/Figure. Hazards Coefficients.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,"ntbks/Figure. Rates of Mortality, Intubation by Group.ipynb",ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/Figure. Survival Curves Both Outcomes.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/Table 1 Section A. Demogs and Covars.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/Table 1 Section B. Statistical Results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Analysis. CPH Both Outcomes (on stored data).ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Analysis. Mortality rate of intubation and intubation rate of fatal cases.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Data Setup. (post apr22 version).ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Figure Hazards Coefficients.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Figure. Covariate Correlations.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Figure. Hazards Coefficients.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,"ntbks/r0/Figure. Rates of Mortality, Intubation by Group.ipynb",ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Figure. Survival Curves Both Outcomes.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Table Section A. Demogs and Covars.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
tatonetti-lab/complementcovid,ntbks/r0/Table Section B. Statistical Results.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,750
theandygross/TCGA_differential_expression,Notebooks/DX_by_split/DX_by_cancer_meth.ipynb,ImportError,ImportError,2.7.7,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/DX_screen_TCGA_and_GEO.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/HNSC_prolif.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/LIHC_granzynes.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/LUAD_mutation_rate.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/dx_stromal.ipynb,ImportError,ImportError,2.7.7,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/dx_stromal2.ipynb,ImportError,ImportError,2.7.7,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/f_ox_distributions.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/sigmoid_updown.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Exploratory/tmp_dx_pat.ipynb,ImportError,ImportError,2.7.7,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/DX_Pipeline_Figure.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Figure_1.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Figure_2_refactor.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/GABA_Figure.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Map_Data_on_Pathways.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Purgatory/DX_screen_figs.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Purgatory/Figure_2_Tumorness.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Purgatory/pcna_survival.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/SEMA5B_Figure.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Table_Time.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Figures/Table_Time_GSEA.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/GABA_Receptors.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/GABA_Receptors_GTEX.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/GSEA_fraction_upregulated_expression.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/OneOffs/HPV_Pulldown_Cluster.ipynb,ImportError,ImportError,2.7.7,2089
theandygross/TCGA_differential_expression,Notebooks/OneOffs/James_DX_methy.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Preperation_for_Cybersort.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Preprocessing/Methyltion_HDFS.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Preprocessing/init_RNA.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Preprocessing/init_miRNA.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Purgatory/DX_loc.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Purgatory/Infer_normals.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Purgatory/James_DX_methy.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/Purgatory/proliferation_signature_KNN.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/metaPCNA.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/methylation_upregulated_probe_annotation.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/microarray_validation_aggregation.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/microarray_validation_aggregation_GABA.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/microarray_validation_data.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/switchiness_miR.ipynb,ImportError,ImportError,2.7.9,2089
theandygross/TCGA_differential_expression,Notebooks/switchiness_screen.ipynb,ImportError,ImportError,2.7.9,2089
theislab/dca,reproducibility/code/Figure2.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,411
theislab/dca,reproducibility/code/Figure9.ipynb,ImportError,ImportError,3.6.6,411
theislab/dca,tutorial.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.4,411
theislab/paga,blood/dahlin18/dahlin18.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.7,269
theislab/paga,blood/nestorowa16/nestorowa16.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,269
theislab/paga,blood/paul15/paul15-subsampled.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,269
theislab/paga,blood/simulated/simulated.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,269
theislab/paga,comparisons/simulated_data/_exports.ipynb,ImportError,ImportError,3.5.2,269
theislab/paga,comparisons/simulated_data/dpt.ipynb,ImportError,ImportError,3.5.2,269
theislab/paga,embedding_quality/embedding_quality.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,269
theislab/paga,planaria/planaria_paga_velocyto.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,269
theislab/paga,planaria/velocyto_analysis/planaria_velocyto_epidermis.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,269
theislab/paga,robustness/simulated_data_robustness.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.2,269
theislab/scgen-reproducibility,Jupyter Notebooks/Fig5.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig1.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig2.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig4.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig5.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig6.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig7.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/SupplFig9.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.0,145
theislab/scgen-reproducibility,Jupyter Notebooks/bbknn.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,145
theislab/scgen-reproducibility,Jupyter Notebooks/cca.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,145
theislab/scgen-reproducibility,Jupyter Notebooks/mnn.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,145
theislab/scgen-reproducibility,Jupyter Notebooks/pancreas-4-Scanorama.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,145
theislab/trvaep,example/multi_condition_sample.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.2,147
theislab/trvaep,example/sample_notebook.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.2,147
thh32/Lipase_reclassification,Pairwise_analysis.ipynb,ImportError,ImportError,2.7.15rc1,1185
thomasmaxwellnorman/Perturbseq_GI,GI_CBL-CNN1_and_other_examples.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_DUSP9-MAPK1-ETS2_example.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_activation_of_neighboring_genes.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_dimensionality_reduction_and_statistics.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_downsampling_analysis.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_generate_populations.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_model_fits.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_optimal_umap.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_orienting_buffering_interactions.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,339
thomasmaxwellnorman/Perturbseq_GI,GI_prediction.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_prediction_performance_comparison.ipynb,ImportError,ImportError,2.7.12,339
thomasmaxwellnorman/Perturbseq_GI,GI_sgRNA_performance.ipynb,ImportError,ImportError,2.7.12,339
tiagolbiotech/cyanobiome,additional-symploca_16S.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.7.6,43
tomasgomes/Treg_analysis,MRD_melanoma.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.3,1392
totti0223/crop_seed_instance_segmentation,Mask_RCNN.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.9,777
trasse/OpSeF-IV,OpSeF_IV_Reimport_002.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,257
trasse/OpSeF-IV,OpSeF_IV_Run_001.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,257
trasse/OpSeF-IV,OpSeF_IV_Run_002_dev.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.8,257
trueprint/p100-network-code,Community Generation-DELTA.ipynb,ImportError,ImportError,2.7.12,1930
velocyto-team/velocyto-notebooks,python/Haber_et_al.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,27
velocyto-team/velocyto-notebooks,python/hgForebrainGlutamatergic.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.4,27
wdecoster/read_length_SV_discovery,joypy.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,85
wkew/FTMSVisualization,5-Interactive FTMS and Visualisation.ipynb,ImportError,ImportError,3.5.2,1976
xaviergp/littlebrain,Flexibility_examples/flexibility_examples_revision_final.ipynb,ModuleNotFoundError,ModuleNotFoundError,3.6.6,1444
yoavram/curveball_ms,model nesting map.ipynb,ImportError,ImportError,3.5.1,1201
yzerlaut/notebook_papers,Template.ipynb,ImportError,ImportError,3.5.2,1323
zhenwendai/SITAR,demo.ipynb,ImportError,ImportError,2.7.12,1911
